10,-1,1,244,166,673,0.8806453943252563,-1,-1,-1
10,-1,1690,396,143,346,0.8008193969726562,-1,-1,-1
10,-1,1869,377,49,218,0.7029396891593933,-1,-1,-1
10,-1,1280,540,46,124,0.6696932315826416,-1,-1,-1
10,-1,1331,471,58,186,0.6136731505393982,-1,-1,-1
10,-1,286,462,68,241,0.5293710827827454,-1,-1,-1
10,-1,115,501,84,236,0.5242108106613159,-1,-1,-1
11,-1,0,235,175,675,0.8643893003463745,-1,-1,-1
11,-1,1690,389,143,356,0.8089679479598999,-1,-1,-1
11,-1,1867,376,51,223,0.6892474293708801,-1,-1,-1
11,-1,1281,538,48,125,0.6006944179534912,-1,-1,-1
11,-1,1334,471,55,183,0.5690264105796814,-1,-1,-1
12,-1,0,238,177,671,0.8614557981491089,-1,-1,-1
12,-1,1687,386,149,360,0.8171374201774597,-1,-1,-1
12,-1,1865,375,53,228,0.6824981570243835,-1,-1,-1
12,-1,112,489,86,252,0.5710240602493286,-1,-1,-1
12,-1,1332,471,57,184,0.5577206611633301,-1,-1,-1
13,-1,0,239,183,690,0.865759551525116,-1,-1,-1
13,-1,1680,382,157,363,0.8366336822509766,-1,-1,-1
13,-1,1864,368,53,252,0.674674928188324,-1,-1,-1
13,-1,1331,472,59,185,0.6480395793914795,-1,-1,-1
13,-1,107,489,89,253,0.6314317584037781,-1,-1,-1
14,-1,0,239,183,694,0.8650029301643372,-1,-1,-1
14,-1,1682,381,156,364,0.8407407999038696,-1,-1,-1
14,-1,1327,469,64,190,0.674115002155304,-1,-1,-1
14,-1,1865,369,53,273,0.6677535176277161,-1,-1,-1
14,-1,110,485,86,257,0.5214176774024963,-1,-1,-1
15,-1,0,240,186,679,0.8649938106536865,-1,-1,-1
15,-1,1677,376,162,368,0.8322489261627197,-1,-1,-1
15,-1,1325,474,67,186,0.7226400971412659,-1,-1,-1
15,-1,1865,362,53,308,0.6535800099372864,-1,-1,-1
16,-1,0,239,192,678,0.8690500259399414,-1,-1,-1
16,-1,1679,376,144,368,0.7991334795951843,-1,-1,-1
16,-1,1864,368,54,305,0.729471743106842,-1,-1,-1
16,-1,1326,471,67,191,0.6489076614379883,-1,-1,-1
17,-1,0,242,202,672,0.8695905804634094,-1,-1,-1
17,-1,1674,384,153,358,0.7967032194137573,-1,-1,-1
17,-1,1861,358,58,324,0.7668173313140869,-1,-1,-1
17,-1,1325,469,70,193,0.626257598400116,-1,-1,-1
17,-1,265,459,129,245,0.5345968008041382,-1,-1,-1
17,-1,1291,535,47,126,0.5126093029975891,-1,-1,-1
18,-1,0,253,214,640,0.8915680050849915,-1,-1,-1
18,-1,1667,380,150,365,0.8287583589553833,-1,-1,-1
18,-1,1865,349,54,383,0.7393856048583984,-1,-1,-1
18,-1,284,463,117,244,0.6178675293922424,-1,-1,-1
18,-1,1325,471,68,192,0.5725878477096558,-1,-1,-1
18,-1,1291,536,48,126,0.5169416666030884,-1,-1,-1
19,-1,0,252,222,643,0.8937798142433167,-1,-1,-1
19,-1,1663,378,148,370,0.8324680328369141,-1,-1,-1
19,-1,1866,350,53,384,0.7400610446929932,-1,-1,-1
19,-1,1804,451,59,159,0.6196413636207581,-1,-1,-1
19,-1,310,473,98,232,0.5972338318824768,-1,-1,-1
19,-1,1292,539,46,118,0.5391956567764282,-1,-1,-1
19,-1,1329,475,60,185,0.522118091583252,-1,-1,-1
20,-1,0,248,230,651,0.8995051383972168,-1,-1,-1
20,-1,1657,378,153,371,0.8208630084991455,-1,-1,-1
20,-1,1809,449,57,167,0.7761551737785339,-1,-1,-1
20,-1,1865,356,54,387,0.7751855850219727,-1,-1,-1
20,-1,293,464,115,243,0.7157868146896362,-1,-1,-1
21,-1,0,243,244,653,0.9056146144866943,-1,-1,-1
21,-1,1653,378,149,373,0.8252031803131104,-1,-1,-1
21,-1,1808,449,58,169,0.7872312068939209,-1,-1,-1
21,-1,1863,352,56,396,0.7805768251419067,-1,-1,-1
21,-1,306,466,105,239,0.6997831463813782,-1,-1,-1
21,-1,1296,537,46,122,0.5722562074661255,-1,-1,-1
22,-1,0,242,240,659,0.9056846499443054,-1,-1,-1
22,-1,1651,378,138,376,0.824526846408844,-1,-1,-1
22,-1,1862,340,57,414,0.789861798286438,-1,-1,-1
22,-1,1807,448,59,172,0.7854490876197815,-1,-1,-1
22,-1,292,463,117,244,0.7423995137214661,-1,-1,-1
22,-1,1297,538,49,123,0.6405979990959167,-1,-1,-1
23,-1,3,244,262,663,0.9008519649505615,-1,-1,-1
23,-1,1650,382,128,376,0.8102540373802185,-1,-1,-1
23,-1,1854,336,64,427,0.7999086976051331,-1,-1,-1
23,-1,1807,450,56,171,0.753180205821991,-1,-1,-1
23,-1,298,469,112,236,0.7492997646331787,-1,-1,-1
23,-1,1300,527,49,137,0.6583478450775146,-1,-1,-1
23,-1,1343,477,67,181,0.5876969695091248,-1,-1,-1
24,-1,0,244,283,657,0.8905193209648132,-1,-1,-1
24,-1,1648,384,136,376,0.8289552330970764,-1,-1,-1
24,-1,1847,331,72,433,0.7963700294494629,-1,-1,-1
24,-1,309,470,100,236,0.7479216456413269,-1,-1,-1
24,-1,1809,450,55,167,0.6836466193199158,-1,-1,-1
24,-1,1301,530,49,135,0.6424254179000854,-1,-1,-1
24,-1,1813,412,74,251,0.5628972053527832,-1,-1,-1
24,-1,1346,476,64,182,0.5588028430938721,-1,-1,-1
25,-1,2,250,313,649,0.8797926902770996,-1,-1,-1
25,-1,1642,389,138,373,0.8451963067054749,-1,-1,-1
25,-1,1842,331,77,429,0.7949678897857666,-1,-1,-1
25,-1,306,469,102,238,0.7757393717765808,-1,-1,-1
25,-1,1304,528,46,135,0.628722608089447,-1,-1,-1
25,-1,1813,450,50,163,0.5806500315666199,-1,-1,-1
25,-1,1347,476,65,182,0.557913601398468,-1,-1,-1
26,-1,1,237,325,668,0.9015224575996399,-1,-1,-1
26,-1,1639,389,132,378,0.8397626280784607,-1,-1,-1
26,-1,1834,335,85,424,0.80034339427948,-1,-1,-1
26,-1,323,466,83,238,0.7237154841423035,-1,-1,-1
26,-1,1347,474,63,186,0.5654867887496948,-1,-1,-1
26,-1,1306,527,44,135,0.5513694286346436,-1,-1,-1
27,-1,2,236,347,671,0.9027697443962097,-1,-1,-1
27,-1,1836,331,83,432,0.828986644744873,-1,-1,-1
27,-1,1638,383,134,384,0.8285298347473145,-1,-1,-1
27,-1,310,483,99,224,0.710006594657898,-1,-1,-1
27,-1,1306,526,46,137,0.5956178903579712,-1,-1,-1
27,-1,1348,474,62,184,0.5846103429794312,-1,-1,-1
28,-1,0,231,361,685,0.8977497220039368,-1,-1,-1
28,-1,1833,326,87,443,0.8563774824142456,-1,-1,-1
28,-1,1634,375,126,396,0.8331825137138367,-1,-1,-1
28,-1,319,496,92,209,0.779985249042511,-1,-1,-1
28,-1,1307,530,46,137,0.6295986771583557,-1,-1,-1
28,-1,1348,474,61,186,0.6028863787651062,-1,-1,-1
29,-1,0,232,376,677,0.8919945955276489,-1,-1,-1
29,-1,1829,325,91,447,0.8508662581443787,-1,-1,-1
29,-1,1632,379,137,389,0.8337116837501526,-1,-1,-1
29,-1,324,508,86,197,0.7209711670875549,-1,-1,-1
29,-1,1347,473,63,188,0.6698225140571594,-1,-1,-1
29,-1,1307,528,46,138,0.540216863155365,-1,-1,-1
30,-1,0,236,381,661,0.9123811721801758,-1,-1,-1
30,-1,1632,377,131,390,0.8028027415275574,-1,-1,-1
30,-1,1825,322,95,448,0.7987561821937561,-1,-1,-1
30,-1,1348,472,63,187,0.6593744158744812,-1,-1,-1
30,-1,333,502,80,201,0.5065029263496399,-1,-1,-1
31,-1,3,236,398,653,0.8687410354614258,-1,-1,-1
31,-1,1819,320,99,450,0.8130542039871216,-1,-1,-1
31,-1,1632,375,132,394,0.7938759922981262,-1,-1,-1
31,-1,1348,472,65,186,0.6404286623001099,-1,-1,-1
31,-1,334,501,86,201,0.5050297975540161,-1,-1,-1
32,-1,2,234,413,654,0.9109304547309875,-1,-1,-1
32,-1,1817,319,101,452,0.845447301864624,-1,-1,-1
32,-1,1626,376,132,391,0.8077976703643799,-1,-1,-1
32,-1,1349,474,65,184,0.672717273235321,-1,-1,-1
33,-1,3,240,417,657,0.8992753028869629,-1,-1,-1
33,-1,1807,314,112,456,0.8830323219299316,-1,-1,-1
33,-1,1625,371,136,396,0.8369743824005127,-1,-1,-1
33,-1,1347,471,69,189,0.6693532466888428,-1,-1,-1
34,-1,1803,314,117,454,0.8965657949447632,-1,-1,-1
34,-1,4,243,426,654,0.8946269750595093,-1,-1,-1
34,-1,1623,367,156,399,0.83254474401474,-1,-1,-1
34,-1,1346,470,70,190,0.6530286073684692,-1,-1,-1
35,-1,7,251,443,646,0.8941184282302856,-1,-1,-1
35,-1,1798,315,122,453,0.8930677175521851,-1,-1,-1
35,-1,1622,367,163,404,0.8418524265289307,-1,-1,-1
35,-1,1344,467,74,194,0.6438412070274353,-1,-1,-1
35,-1,1311,534,51,131,0.5283738374710083,-1,-1,-1
36,-1,0,252,471,643,0.9144747853279114,-1,-1,-1
36,-1,1791,316,129,453,0.8994629979133606,-1,-1,-1
36,-1,1620,366,166,404,0.8453976511955261,-1,-1,-1
36,-1,1343,468,75,193,0.6429820656776428,-1,-1,-1
36,-1,1312,538,51,127,0.5506879687309265,-1,-1,-1
37,-1,1,255,474,639,0.9011818766593933,-1,-1,-1
37,-1,1788,313,132,455,0.9009672403335571,-1,-1,-1
37,-1,1622,362,163,408,0.7966221570968628,-1,-1,-1
37,-1,1346,469,73,191,0.6446092128753662,-1,-1,-1
37,-1,1312,538,51,126,0.5347864627838135,-1,-1,-1
38,-1,11,252,475,651,0.909542977809906,-1,-1,-1
38,-1,1787,309,133,464,0.8988892436027527,-1,-1,-1
38,-1,1620,365,165,409,0.8413354158401489,-1,-1,-1
38,-1,1349,470,69,189,0.6330097913742065,-1,-1,-1
39,-1,37,254,454,648,0.9149774312973022,-1,-1,-1
39,-1,1786,308,134,468,0.9012780785560608,-1,-1,-1
39,-1,1621,366,158,409,0.8209186792373657,-1,-1,-1
39,-1,1349,471,68,188,0.6566991209983826,-1,-1,-1
40,-1,1787,314,133,466,0.902422308921814,-1,-1,-1
40,-1,92,261,399,640,0.8768452405929565,-1,-1,-1
40,-1,1622,367,161,413,0.8251606822013855,-1,-1,-1
40,-1,1348,471,69,187,0.6597875952720642,-1,-1,-1
40,-1,114,524,80,217,0.5800283551216125,-1,-1,-1
41,-1,1786,309,134,466,0.9022446274757385,-1,-1,-1
41,-1,125,260,371,640,0.8577908277511597,-1,-1,-1
41,-1,1621,369,163,412,0.8085148334503174,-1,-1,-1
41,-1,1352,473,65,185,0.6626446843147278,-1,-1,-1
41,-1,115,525,78,217,0.6513972282409668,-1,-1,-1
42,-1,1786,310,134,466,0.9005999565124512,-1,-1,-1
42,-1,147,256,356,645,0.8546642065048218,-1,-1,-1
42,-1,1617,364,164,418,0.8211162686347961,-1,-1,-1
42,-1,115,526,77,215,0.7286580204963684,-1,-1,-1
42,-1,1351,473,66,185,0.6459082365036011,-1,-1,-1
43,-1,1786,311,134,472,0.9018806219100952,-1,-1,-1
43,-1,214,260,297,624,0.8976076245307922,-1,-1,-1
43,-1,1615,363,165,421,0.792408287525177,-1,-1,-1
43,-1,1350,471,67,188,0.6587450504302979,-1,-1,-1
43,-1,115,525,75,218,0.6565049290657043,-1,-1,-1
44,-1,1782,315,138,474,0.9050403833389282,-1,-1,-1
44,-1,253,263,273,605,0.8931361436843872,-1,-1,-1
44,-1,1606,362,168,429,0.7722355127334595,-1,-1,-1
44,-1,1350,471,67,188,0.6536519527435303,-1,-1,-1
44,-1,113,523,77,222,0.6003143191337585,-1,-1,-1
45,-1,1780,314,140,477,0.9038944244384766,-1,-1,-1
45,-1,294,260,240,602,0.89409339427948,-1,-1,-1
45,-1,1606,361,158,425,0.8092074990272522,-1,-1,-1
45,-1,1351,472,67,187,0.6420536637306213,-1,-1,-1
45,-1,113,521,77,229,0.6198130249977112,-1,-1,-1
46,-1,1780,314,140,477,0.8980124592781067,-1,-1,-1
46,-1,316,253,217,608,0.8670641779899597,-1,-1,-1
46,-1,1607,359,147,422,0.8420911431312561,-1,-1,-1
46,-1,1350,473,67,185,0.6362472772598267,-1,-1,-1
46,-1,111,517,81,290,0.6181384325027466,-1,-1,-1
47,-1,1780,311,140,483,0.8982530832290649,-1,-1,-1
47,-1,323,249,221,619,0.8648396134376526,-1,-1,-1
47,-1,1599,362,153,419,0.8529961705207825,-1,-1,-1
47,-1,112,520,78,225,0.6796188354492188,-1,-1,-1
47,-1,1348,472,69,187,0.6501545906066895,-1,-1,-1
48,-1,1783,298,137,493,0.9011279344558716,-1,-1,-1
48,-1,353,263,214,600,0.8650329113006592,-1,-1,-1
48,-1,1594,362,161,414,0.8309447169303894,-1,-1,-1
48,-1,113,530,78,206,0.6686622500419617,-1,-1,-1
48,-1,1349,472,67,187,0.6280907392501831,-1,-1,-1
49,-1,1783,295,137,497,0.9012635350227356,-1,-1,-1
49,-1,365,255,235,610,0.8809812664985657,-1,-1,-1
49,-1,1587,360,186,420,0.8250808715820312,-1,-1,-1
49,-1,1350,474,67,185,0.6354535818099976,-1,-1,-1
49,-1,112,520,79,224,0.6277073621749878,-1,-1,-1
50,-1,1783,291,137,500,0.90621018409729,-1,-1,-1
50,-1,378,259,272,603,0.8895799517631531,-1,-1,-1
50,-1,1582,360,160,426,0.7918698191642761,-1,-1,-1
50,-1,112,521,78,221,0.6922359466552734,-1,-1,-1
50,-1,1351,474,67,184,0.6456977725028992,-1,-1,-1
51,-1,1784,288,136,504,0.9053163528442383,-1,-1,-1
51,-1,387,260,295,599,0.8980066776275635,-1,-1,-1
51,-1,1577,357,151,433,0.8260735869407654,-1,-1,-1
51,-1,350,438,87,257,0.6792702078819275,-1,-1,-1
51,-1,112,512,78,231,0.6611402630805969,-1,-1,-1
51,-1,1351,474,67,184,0.6380770206451416,-1,-1,-1
52,-1,382,269,323,586,0.9071021676063538,-1,-1,-1
52,-1,1784,289,136,504,0.9008406400680542,-1,-1,-1
52,-1,1572,358,151,437,0.8197638988494873,-1,-1,-1
52,-1,365,432,94,266,0.7459107637405396,-1,-1,-1
52,-1,1352,474,67,184,0.6441514492034912,-1,-1,-1
52,-1,113,518,79,227,0.6211279034614563,-1,-1,-1
53,-1,382,263,332,594,0.9226749539375305,-1,-1,-1
53,-1,1780,287,139,506,0.9054509401321411,-1,-1,-1
53,-1,1569,357,175,438,0.8329245448112488,-1,-1,-1
53,-1,374,442,104,254,0.7454974055290222,-1,-1,-1
53,-1,110,509,83,236,0.6438140869140625,-1,-1,-1
53,-1,1352,475,67,183,0.6315150260925293,-1,-1,-1
54,-1,385,263,332,595,0.9186201095581055,-1,-1,-1
54,-1,1776,285,143,510,0.9084535837173462,-1,-1,-1
54,-1,1568,359,177,439,0.8370183110237122,-1,-1,-1
54,-1,110,504,83,240,0.6437925696372986,-1,-1,-1
54,-1,1351,475,69,184,0.6320672035217285,-1,-1,-1
54,-1,373,456,108,238,0.5317687392234802,-1,-1,-1
55,-1,1772,284,147,514,0.908955454826355,-1,-1,-1
55,-1,402,264,327,595,0.8863532543182373,-1,-1,-1
55,-1,1566,355,170,440,0.8670780658721924,-1,-1,-1
55,-1,108,498,85,245,0.6329001188278198,-1,-1,-1
55,-1,1350,475,70,185,0.625332772731781,-1,-1,-1
55,-1,376,454,86,248,0.6063094735145569,-1,-1,-1
56,-1,1770,283,149,517,0.913589358329773,-1,-1,-1
56,-1,416,277,314,585,0.8992635607719421,-1,-1,-1
56,-1,1565,363,169,430,0.8420634269714355,-1,-1,-1
56,-1,372,448,112,259,0.7475917935371399,-1,-1,-1
56,-1,1351,475,69,184,0.626728355884552,-1,-1,-1
56,-1,110,499,86,244,0.5899991393089294,-1,-1,-1
57,-1,1767,284,152,517,0.910567581653595,-1,-1,-1
57,-1,445,277,287,578,0.8891926407814026,-1,-1,-1
57,-1,1561,362,158,435,0.846116304397583,-1,-1,-1
57,-1,373,453,104,254,0.7671434879302979,-1,-1,-1
57,-1,1350,475,69,184,0.6271357536315918,-1,-1,-1
57,-1,109,505,86,238,0.555808961391449,-1,-1,-1
58,-1,1763,282,156,523,0.9171067476272583,-1,-1,-1
58,-1,1552,358,179,441,0.8648509383201599,-1,-1,-1
58,-1,370,449,107,258,0.8117163181304932,-1,-1,-1
58,-1,488,268,241,580,0.8053222894668579,-1,-1,-1
58,-1,1351,474,67,185,0.6205664873123169,-1,-1,-1
58,-1,107,501,88,243,0.5843404531478882,-1,-1,-1
59,-1,1759,284,160,520,0.9097911715507507,-1,-1,-1
59,-1,1551,353,180,449,0.860105037689209,-1,-1,-1
59,-1,534,267,198,574,0.8402445912361145,-1,-1,-1
59,-1,369,446,110,262,0.8261510729789734,-1,-1,-1
59,-1,1349,475,67,184,0.6159690618515015,-1,-1,-1
59,-1,108,507,86,237,0.5518589615821838,-1,-1,-1
60,-1,1756,281,164,529,0.9094893932342529,-1,-1,-1
60,-1,571,257,203,598,0.8483986258506775,-1,-1,-1
60,-1,1552,352,175,449,0.8367214202880859,-1,-1,-1
60,-1,371,454,108,252,0.8064832091331482,-1,-1,-1
60,-1,1350,476,67,183,0.6129395365715027,-1,-1,-1
60,-1,902,528,40,99,0.5925596952438354,-1,-1,-1
60,-1,109,503,87,241,0.5390958189964294,-1,-1,-1
61,-1,1751,283,169,528,0.9089421033859253,-1,-1,-1
61,-1,594,260,215,587,0.8936574459075928,-1,-1,-1
61,-1,1546,348,179,455,0.85614013671875,-1,-1,-1
61,-1,374,450,108,258,0.8126071095466614,-1,-1,-1
61,-1,1350,476,67,183,0.6212785840034485,-1,-1,-1
61,-1,109,507,86,237,0.5394579172134399,-1,-1,-1
62,-1,1747,284,173,529,0.9124141931533813,-1,-1,-1
62,-1,608,265,220,575,0.8883994221687317,-1,-1,-1
62,-1,1536,349,186,452,0.8532372117042542,-1,-1,-1
62,-1,382,445,100,259,0.7953495383262634,-1,-1,-1
62,-1,1350,475,68,184,0.627505898475647,-1,-1,-1
62,-1,109,499,87,245,0.5703628063201904,-1,-1,-1
62,-1,26,508,88,241,0.507756233215332,-1,-1,-1
63,-1,622,266,236,575,0.9074004888534546,-1,-1,-1
63,-1,1743,283,177,535,0.8981721997261047,-1,-1,-1
63,-1,1524,350,198,454,0.8316831588745117,-1,-1,-1
63,-1,392,451,95,250,0.8234625458717346,-1,-1,-1
63,-1,1348,475,69,184,0.6287320852279663,-1,-1,-1
63,-1,108,495,89,251,0.579771876335144,-1,-1,-1
64,-1,624,276,236,567,0.9257338047027588,-1,-1,-1
64,-1,1741,275,179,545,0.8918589949607849,-1,-1,-1
64,-1,400,450,89,250,0.8502004742622375,-1,-1,-1
64,-1,1517,346,202,458,0.8085137009620667,-1,-1,-1
64,-1,1348,474,69,185,0.6419018507003784,-1,-1,-1
64,-1,110,514,87,232,0.5561248660087585,-1,-1,-1
65,-1,629,278,253,565,0.9101094603538513,-1,-1,-1
65,-1,1733,282,187,531,0.8878839612007141,-1,-1,-1
65,-1,1513,348,202,458,0.8334082961082458,-1,-1,-1
65,-1,406,440,91,263,0.8129830956459045,-1,-1,-1
65,-1,1348,475,68,184,0.6429257988929749,-1,-1,-1
65,-1,110,503,88,244,0.5619308352470398,-1,-1,-1
65,-1,25,505,88,245,0.5314642786979675,-1,-1,-1
66,-1,633,285,260,558,0.9197919368743896,-1,-1,-1
66,-1,1728,278,191,536,0.8597589731216431,-1,-1,-1
66,-1,1520,348,188,460,0.8359919190406799,-1,-1,-1
66,-1,407,446,92,258,0.8279584646224976,-1,-1,-1
66,-1,1348,474,68,184,0.6119967699050903,-1,-1,-1
66,-1,109,511,87,236,0.5794641375541687,-1,-1,-1
66,-1,1316,539,47,125,0.5255582928657532,-1,-1,-1
66,-1,24,508,89,244,0.5215029716491699,-1,-1,-1
67,-1,636,290,278,542,0.9118635058403015,-1,-1,-1
67,-1,1720,280,200,531,0.8579424023628235,-1,-1,-1
67,-1,1522,347,187,465,0.8531423807144165,-1,-1,-1
67,-1,410,450,90,255,0.8464219570159912,-1,-1,-1
67,-1,1349,475,68,183,0.6339404582977295,-1,-1,-1
67,-1,109,502,88,246,0.6023870706558228,-1,-1,-1
67,-1,959,502,55,126,0.5677698254585266,-1,-1,-1
67,-1,28,505,85,246,0.5518065094947815,-1,-1,-1
67,-1,1316,538,47,125,0.5198684334754944,-1,-1,-1
68,-1,641,298,280,529,0.9337670803070068,-1,-1,-1
68,-1,412,448,94,256,0.8767331838607788,-1,-1,-1
68,-1,1716,271,204,541,0.8751981258392334,-1,-1,-1
68,-1,1515,347,192,472,0.8335221409797668,-1,-1,-1
68,-1,1349,475,67,183,0.6257196664810181,-1,-1,-1
68,-1,249,482,88,227,0.6127088069915771,-1,-1,-1
68,-1,110,501,89,247,0.5662139058113098,-1,-1,-1
68,-1,1315,539,48,125,0.5150799751281738,-1,-1,-1
68,-1,26,509,88,243,0.5125893354415894,-1,-1,-1
69,-1,665,279,256,542,0.9319067001342773,-1,-1,-1
69,-1,1715,270,200,547,0.8817020058631897,-1,-1,-1
69,-1,414,445,94,258,0.8741511106491089,-1,-1,-1
69,-1,1511,349,193,474,0.838575005531311,-1,-1,-1
69,-1,1349,475,67,183,0.6271679401397705,-1,-1,-1
69,-1,251,482,87,227,0.6041010022163391,-1,-1,-1
69,-1,111,497,88,250,0.5780619382858276,-1,-1,-1
69,-1,1316,539,47,125,0.5142965912818909,-1,-1,-1
69,-1,26,511,88,241,0.5100071430206299,-1,-1,-1
70,-1,1712,268,202,548,0.8984219431877136,-1,-1,-1
70,-1,414,438,106,274,0.8877329230308533,-1,-1,-1
70,-1,695,288,244,527,0.8747648596763611,-1,-1,-1
70,-1,1518,354,185,468,0.7781745195388794,-1,-1,-1
70,-1,258,484,83,223,0.6439007520675659,-1,-1,-1
70,-1,1349,474,68,184,0.6289472579956055,-1,-1,-1
70,-1,112,493,88,253,0.5675241351127625,-1,-1,-1
70,-1,1316,540,47,123,0.5176755785942078,-1,-1,-1
71,-1,1706,264,205,552,0.8902781009674072,-1,-1,-1
71,-1,415,440,104,270,0.8747857809066772,-1,-1,-1
71,-1,716,289,223,523,0.856938362121582,-1,-1,-1
71,-1,1518,340,177,485,0.7609127163887024,-1,-1,-1
71,-1,254,484,86,226,0.6260350346565247,-1,-1,-1
71,-1,1349,474,67,184,0.6216118931770325,-1,-1,-1
71,-1,111,500,88,246,0.5800401568412781,-1,-1,-1
71,-1,31,515,83,236,0.5489153265953064,-1,-1,-1
71,-1,1315,539,48,124,0.5116158127784729,-1,-1,-1
72,-1,1705,266,203,559,0.9039755463600159,-1,-1,-1
72,-1,414,446,112,262,0.8689320683479309,-1,-1,-1
72,-1,738,288,198,516,0.8576004505157471,-1,-1,-1
72,-1,1515,337,183,492,0.7629902958869934,-1,-1,-1
72,-1,257,478,83,232,0.7128062844276428,-1,-1,-1
72,-1,1349,474,67,184,0.6171628832817078,-1,-1,-1
72,-1,32,509,82,242,0.5918639898300171,-1,-1,-1
72,-1,111,493,88,253,0.5784109830856323,-1,-1,-1
72,-1,1316,539,47,124,0.5307450294494629,-1,-1,-1
73,-1,1700,266,206,567,0.9117414951324463,-1,-1,-1
73,-1,413,448,116,256,0.8696601986885071,-1,-1,-1
73,-1,754,276,190,530,0.8300906419754028,-1,-1,-1
73,-1,1506,335,186,496,0.7614339590072632,-1,-1,-1
73,-1,255,477,85,232,0.7149800062179565,-1,-1,-1
73,-1,1350,475,67,182,0.6099255681037903,-1,-1,-1
73,-1,35,506,79,243,0.5924690365791321,-1,-1,-1
73,-1,111,481,90,265,0.5752212405204773,-1,-1,-1
73,-1,1315,539,48,124,0.535846471786499,-1,-1,-1
74,-1,1698,263,202,574,0.9163635969161987,-1,-1,-1
74,-1,413,445,118,261,0.8551188111305237,-1,-1,-1
74,-1,759,276,190,534,0.8030732274055481,-1,-1,-1
74,-1,1499,342,193,490,0.7497339844703674,-1,-1,-1
74,-1,252,475,87,234,0.6965441107749939,-1,-1,-1
74,-1,1350,474,66,183,0.620997965335846,-1,-1,-1
74,-1,112,492,90,255,0.5684409737586975,-1,-1,-1
74,-1,35,518,82,233,0.545497715473175,-1,-1,-1
74,-1,1315,538,48,126,0.5062785744667053,-1,-1,-1
75,-1,1695,264,195,576,0.9144226312637329,-1,-1,-1
