38,5,1349.0,470.0,69.0,189.0
39,2,37.0,254.0,454.0,648.0
39,7,1786.0,308.0,134.0,468.0
39,0,1621.0,366.0,158.0,409.0
39,5,1349.0,471.0,68.0,188.0
40,7,1787.0,314.0,133.0,466.0
40,2,92.0,261.0,399.0,640.0
40,0,1622.0,367.0,161.0,413.0
40,5,1348.0,471.0,69.0,187.0
40,3,114.0,524.0,80.0,217.0
41,7,1786.0,309.0,134.0,466.0
41,1,125.0,260.0,371.0,640.0
41,0,1621.0,369.0,163.0,412.0
41,5,1352.0,473.0,65.0,185.0
41,3,115.0,525.0,78.0,217.0
42,7,1786.0,310.0,134.0,466.0
42,2,147.0,256.0,356.0,645.0
42,0,1617.0,364.0,164.0,418.0
42,3,115.0,526.0,77.0,215.0
42,5,1351.0,473.0,66.0,185.0
43,7,1786.0,311.0,134.0,472.0
43,1,214.0,260.0,297.0,624.0
43,0,1615.0,363.0,165.0,421.0
43,5,1350.0,471.0,67.0,188.0
43,3,115.0,525.0,75.0,218.0
44,7,1782.0,315.0,138.0,474.0
44,2,253.0,263.0,273.0,605.0
44,0,1606.0,362.0,168.0,429.0
44,5,1350.0,471.0,67.0,188.0
44,3,113.0,523.0,77.0,222.0
45,7,1780.0,314.0,140.0,477.0
45,1,294.0,260.0,240.0,602.0
45,0,1606.0,361.0,158.0,425.0
45,5,1351.0,472.0,67.0,187.0
45,3,113.0,521.0,77.0,229.0
46,7,1780.0,314.0,140.0,477.0
46,2,316.0,253.0,217.0,608.0
46,0,1607.0,359.0,147.0,422.0
46,5,1350.0,473.0,67.0,185.0
46,3,111.0,517.0,81.0,290.0
47,7,1780.0,311.0,140.0,483.0
47,2,323.0,249.0,221.0,619.0
47,0,1599.0,362.0,153.0,419.0
47,3,112.0,520.0,78.0,225.0
47,5,1348.0,472.0,69.0,187.0
48,7,1783.0,298.0,137.0,493.0
48,2,353.0,263.0,214.0,600.0
48,0,1594.0,362.0,161.0,414.0
48,3,113.0,530.0,78.0,206.0
48,5,1349.0,472.0,67.0,187.0
49,7,1783.0,295.0,137.0,497.0
49,2,365.0,255.0,235.0,610.0
49,0,1587.0,360.0,186.0,420.0
49,5,1350.0,474.0,67.0,185.0
49,3,112.0,520.0,79.0,224.0
50,7,1783.0,291.0,137.0,500.0
50,2,378.0,259.0,272.0,603.0
50,0,1582.0,360.0,160.0,426.0
50,3,112.0,521.0,78.0,221.0
50,5,1351.0,474.0,67.0,184.0
51,7,1784.0,288.0,136.0,504.0
51,2,387.0,260.0,295.0,599.0
51,0,1577.0,357.0,151.0,433.0
51,1,350.0,438.0,87.0,257.0
51,3,112.0,512.0,78.0,231.0
51,5,1351.0,474.0,67.0,184.0
52,2,382.0,269.0,323.0,586.0
52,7,1784.0,289.0,136.0,504.0
52,0,1572.0,358.0,151.0,437.0
52,1,365.0,432.0,94.0,266.0
52,5,1352.0,474.0,67.0,184.0
52,3,113.0,518.0,79.0,227.0
53,2,382.0,263.0,332.0,594.0
53,7,1780.0,287.0,139.0,506.0
53,0,1569.0,357.0,175.0,438.0
53,1,374.0,442.0,104.0,254.0
53,3,110.0,509.0,83.0,236.0
53,5,1352.0,475.0,67.0,183.0
54,2,385.0,263.0,332.0,595.0
54,7,1776.0,285.0,143.0,510.0
54,0,1568.0,359.0,177.0,439.0
54,3,110.0,504.0,83.0,240.0
54,5,1351.0,475.0,69.0,184.0
54,1,373.0,456.0,108.0,238.0
55,7,1772.0,284.0,147.0,514.0
55,2,402.0,264.0,327.0,595.0
55,0,1566.0,355.0,170.0,440.0
55,3,108.0,498.0,85.0,245.0
55,5,1350.0,475.0,70.0,185.0
55,1,376.0,454.0,86.0,248.0
56,7,1770.0,283.0,149.0,517.0
56,2,416.0,277.0,314.0,585.0
56,0,1565.0,363.0,169.0,430.0
56,1,372.0,448.0,112.0,259.0
56,5,1351.0,475.0,69.0,184.0
56,3,110.0,499.0,86.0,244.0
57,7,1767.0,284.0,152.0,517.0
57,2,445.0,277.0,287.0,578.0
57,0,1561.0,362.0,158.0,435.0
57,1,373.0,453.0,104.0,254.0
57,5,1350.0,475.0,69.0,184.0
57,3,109.0,505.0,86.0,238.0
58,7,1763.0,282.0,156.0,523.0
58,0,1552.0,358.0,179.0,441.0
58,1,370.0,449.0,107.0,258.0
58,2,488.0,268.0,241.0,580.0
58,5,1351.0,474.0,67.0,185.0
58,3,107.0,501.0,88.0,243.0
59,7,1759.0,284.0,160.0,520.0
59,0,1551.0,353.0,180.0,449.0
59,2,534.0,267.0,198.0,574.0
59,1,369.0,446.0,110.0,262.0
59,5,1349.0,475.0,67.0,184.0
59,3,108.0,507.0,86.0,237.0
60,7,1756.0,281.0,164.0,529.0
60,2,571.0,257.0,203.0,598.0
60,0,1552.0,352.0,175.0,449.0
60,1,371.0,454.0,108.0,252.0
60,5,1350.0,476.0,67.0,183.0
60,8,902.0,528.0,40.0,99.0
60,3,109.0,503.0,87.0,241.0
61,7,1751.0,283.0,169.0,528.0
61,2,594.0,260.0,215.0,587.0
61,0,1546.0,348.0,179.0,455.0
61,1,374.0,450.0,108.0,258.0
61,5,1350.0,476.0,67.0,183.0
61,3,109.0,507.0,86.0,237.0
62,7,1747.0,284.0,173.0,529.0
62,2,608.0,265.0,220.0,575.0
62,0,1536.0,349.0,186.0,452.0
62,1,382.0,445.0,100.0,259.0
62,5,1350.0,475.0,68.0,184.0
62,3,109.0,499.0,87.0,245.0
62,8,26.0,508.0,88.0,241.0
63,2,622.0,266.0,236.0,575.0
63,7,1743.0,283.0,177.0,535.0
63,0,1524.0,350.0,198.0,454.0
63,1,392.0,451.0,95.0,250.0
63,5,1348.0,475.0,69.0,184.0
63,3,108.0,495.0,89.0,251.0
64,2,624.0,276.0,236.0,567.0
64,7,1741.0,275.0,179.0,545.0
64,1,400.0,450.0,89.0,250.0
64,0,1517.0,346.0,202.0,458.0
64,5,1348.0,474.0,69.0,185.0
64,3,110.0,514.0,87.0,232.0
65,8,629.0,278.0,253.0,565.0
65,7,1733.0,282.0,187.0,531.0
65,0,1513.0,348.0,202.0,458.0
65,1,406.0,440.0,91.0,263.0
65,5,1348.0,475.0,68.0,184.0
65,3,110.0,503.0,88.0,244.0
65,2,25.0,505.0,88.0,245.0
66,9,633.0,285.0,260.0,558.0
66,7,1728.0,278.0,191.0,536.0
66,0,1520.0,348.0,188.0,460.0
66,1,407.0,446.0,92.0,258.0
66,5,1348.0,474.0,68.0,184.0
66,3,109.0,511.0,87.0,236.0
66,8,1316.0,539.0,47.0,125.0
66,2,24.0,508.0,89.0,244.0
67,9,636.0,290.0,278.0,542.0
67,7,1720.0,280.0,200.0,531.0
67,0,1522.0,347.0,187.0,465.0
67,1,410.0,450.0,90.0,255.0
67,5,1349.0,475.0,68.0,183.0
67,3,109.0,502.0,88.0,246.0
67,10,959.0,502.0,55.0,126.0
67,2,28.0,505.0,85.0,246.0
67,8,1316.0,538.0,47.0,125.0
68,9,641.0,298.0,280.0,529.0
68,1,412.0,448.0,94.0,256.0
68,7,1716.0,271.0,204.0,541.0
68,0,1515.0,347.0,192.0,472.0
68,5,1349.0,475.0,67.0,183.0
68,8,249.0,482.0,88.0,227.0
68,3,110.0,501.0,89.0,247.0
68,10,1315.0,539.0,48.0,125.0
68,2,26.0,509.0,88.0,243.0
69,9,665.0,279.0,256.0,542.0
69,7,1715.0,270.0,200.0,547.0
69,1,414.0,445.0,94.0,258.0
69,0,1511.0,349.0,193.0,474.0
69,5,1349.0,475.0,67.0,183.0
69,8,251.0,482.0,87.0,227.0
69,3,111.0,497.0,88.0,250.0
69,10,1316.0,539.0,47.0,125.0
69,2,26.0,511.0,88.0,241.0
70,7,1712.0,268.0,202.0,548.0
70,1,414.0,438.0,106.0,274.0
70,9,695.0,288.0,244.0,527.0
70,0,1518.0,354.0,185.0,468.0
70,8,258.0,484.0,83.0,223.0
70,5,1349.0,474.0,68.0,184.0
70,3,112.0,493.0,88.0,253.0
70,10,1316.0,540.0,47.0,123.0
71,7,1706.0,264.0,205.0,552.0
71,1,415.0,440.0,104.0,270.0
71,9,716.0,289.0,223.0,523.0
71,0,1518.0,340.0,177.0,485.0
71,8,254.0,484.0,86.0,226.0
71,5,1349.0,474.0,67.0,184.0
71,3,111.0,500.0,88.0,246.0
71,2,31.0,515.0,83.0,236.0
71,10,1315.0,539.0,48.0,124.0
72,7,1705.0,266.0,203.0,559.0
72,1,414.0,446.0,112.0,262.0
72,9,738.0,288.0,198.0,516.0
72,0,1515.0,337.0,183.0,492.0
72,8,257.0,478.0,83.0,232.0
72,5,1349.0,474.0,67.0,184.0
72,2,32.0,509.0,82.0,242.0
72,3,111.0,493.0,88.0,253.0
72,10,1316.0,539.0,47.0,124.0
73,7,1700.0,266.0,206.0,567.0
73,1,413.0,448.0,116.0,256.0
73,9,754.0,276.0,190.0,530.0
73,0,1506.0,335.0,186.0,496.0
73,8,255.0,477.0,85.0,232.0
73,5,1350.0,475.0,67.0,182.0
73,2,35.0,506.0,79.0,243.0
73,3,111.0,481.0,90.0,265.0
73,10,1315.0,539.0,48.0,124.0
74,7,1698.0,263.0,202.0,574.0
74,1,413.0,445.0,118.0,261.0
74,9,759.0,276.0,190.0,534.0
74,0,1499.0,342.0,193.0,490.0
74,8,252.0,475.0,87.0,234.0
74,5,1350.0,474.0,66.0,183.0
74,3,112.0,492.0,90.0,255.0
74,2,35.0,518.0,82.0,233.0
74,10,1315.0,538.0,48.0,126.0
75,7,1695.0,264.0,195.0,576.0
75,1,413.0,444.0,116.0,262.0
75,9,794.0,279.0,169.0,531.0
75,0,1498.0,341.0,193.0,491.0
75,8,257.0,471.0,85.0,236.0
75,5,1351.0,475.0,67.0,181.0
75,2,33.0,513.0,81.0,239.0
75,3,113.0,495.0,86.0,252.0
75,10,1316.0,539.0,47.0,123.0
76,7,1693.0,262.0,196.0,577.0
76,9,788.0,279.0,208.0,528.0
76,1,413.0,443.0,119.0,262.0
76,0,1498.0,331.0,196.0,499.0
76,8,260.0,471.0,88.0,236.0
76,5,1350.0,474.0,67.0,183.0
76,2,34.0,513.0,81.0,238.0
76,3,113.0,501.0,85.0,247.0
76,10,1315.0,539.0,48.0,124.0
77,7,1692.0,265.0,196.0,579.0
77,9,800.0,281.0,225.0,527.0
77,1,416.0,442.0,114.0,262.0
77,0,1494.0,332.0,197.0,499.0
77,8,266.0,472.0,82.0,233.0
77,5,1351.0,474.0,67.0,183.0
77,2,34.0,514.0,81.0,236.0
77,3,111.0,507.0,86.0,240.0
77,10,1315.0,539.0,48.0,124.0
78,7,1686.0,270.0,200.0,569.0
78,9,809.0,285.0,246.0,520.0
78,1,423.0,441.0,102.0,264.0
78,0,1491.0,328.0,197.0,502.0
78,5,1353.0,475.0,66.0,181.0
78,8,272.0,476.0,81.0,230.0
78,3,112.0,513.0,85.0,235.0
78,2,34.0,515.0,80.0,236.0
78,10,1316.0,539.0,48.0,124.0
79,7,1683.0,270.0,201.0,572.0
79,9,816.0,297.0,259.0,502.0
79,1,426.0,439.0,102.0,267.0
79,0,1484.0,324.0,202.0,506.0
79,10,278.0,475.0,83.0,233.0
79,5,1352.0,473.0,66.0,184.0
79,3,112.0,503.0,88.0,245.0
79,2,36.0,515.0,80.0,236.0
80,7,1680.0,268.0,202.0,580.0
80,9,826.0,297.0,251.0,500.0
80,1,430.0,437.0,95.0,270.0
80,0,1474.0,323.0,204.0,512.0
80,8,283.0,474.0,92.0,235.0
80,5,1352.0,474.0,66.0,184.0
80,3,112.0,509.0,87.0,239.0
80,2,30.0,513.0,85.0,239.0
81,7,1681.0,268.0,202.0,583.0
81,9,826.0,297.0,263.0,509.0
81,1,437.0,439.0,89.0,268.0
81,0,1470.0,325.0,204.0,510.0
81,8,286.0,476.0,91.0,230.0
81,5,1351.0,474.0,67.0,184.0
81,3,114.0,509.0,84.0,238.0
81,2,21.0,508.0,95.0,243.0
82,7,1677.0,266.0,206.0,587.0
82,9,830.0,302.0,264.0,501.0
82,10,442.0,435.0,85.0,272.0
82,0,1461.0,324.0,213.0,511.0
82,5,1351.0,475.0,68.0,183.0
82,1,290.0,471.0,95.0,239.0
82,3,113.0,519.0,83.0,228.0
83,7,1679.0,261.0,206.0,593.0
83,9,862.0,309.0,225.0,488.0
83,10,444.0,431.0,86.0,273.0
83,0,1451.0,322.0,222.0,514.0
83,1,290.0,467.0,106.0,243.0
83,5,1350.0,475.0,69.0,183.0
83,2,29.0,505.0,86.0,245.0
83,3,111.0,523.0,82.0,225.0
84,7,1679.0,258.0,206.0,595.0
84,9,885.0,305.0,201.0,488.0
84,10,447.0,431.0,85.0,275.0
84,0,1451.0,322.0,224.0,514.0
84,1,291.0,475.0,103.0,233.0
84,5,1350.0,474.0,68.0,184.0
84,3,112.0,526.0,82.0,222.0
85,7,1675.0,251.0,214.0,606.0
85,0,1447.0,323.0,229.0,516.0
85,9,914.0,299.0,174.0,487.0
85,10,452.0,430.0,85.0,277.0
85,1,296.0,474.0,93.0,235.0
85,5,1349.0,476.0,68.0,182.0
85,2,28.0,498.0,87.0,250.0
85,3,110.0,509.0,86.0,238.0
86,7,1674.0,248.0,212.0,610.0
86,0,1445.0,325.0,226.0,517.0
86,9,942.0,292.0,160.0,499.0
86,10,454.0,433.0,89.0,278.0
86,1,298.0,465.0,95.0,243.0
86,5,1350.0,477.0,66.0,182.0
86,3,109.0,497.0,88.0,249.0
86,2,29.0,499.0,87.0,245.0
86,8,1314.0,536.0,50.0,129.0
87,7,1673.0,240.0,212.0,617.0
87,0,1434.0,329.0,229.0,515.0
87,9,951.0,295.0,170.0,496.0
87,10,454.0,433.0,94.0,275.0
87,1,307.0,465.0,86.0,242.0
87,5,1350.0,478.0,66.0,181.0
87,3,109.0,494.0,88.0,251.0
87,2,24.0,498.0,92.0,245.0
87,8,1315.0,536.0,49.0,129.0
88,7,1672.0,242.0,209.0,614.0
88,0,1433.0,334.0,222.0,516.0
88,10,452.0,430.0,111.0,277.0
88,9,944.0,296.0,205.0,484.0
88,1,313.0,464.0,83.0,243.0
88,2,15.0,485.0,102.0,263.0
88,5,1348.0,477.0,67.0,181.0
88,3,111.0,502.0,85.0,241.0
89,7,1671.0,241.0,207.0,614.0
89,0,1427.0,335.0,208.0,524.0
89,10,451.0,429.0,127.0,281.0
89,9,960.0,306.0,201.0,475.0
89,1,316.0,461.0,79.0,241.0
89,3,110.0,488.0,86.0,254.0
89,5,1350.0,476.0,66.0,181.0
89,2,15.0,481.0,101.0,266.0
89,8,1315.0,536.0,48.0,128.0
90,7,1669.0,237.0,208.0,622.0
90,9,966.0,315.0,211.0,459.0
90,0,1414.0,323.0,220.0,538.0
90,10,455.0,430.0,126.0,281.0
90,1,318.0,466.0,75.0,237.0
90,2,8.0,459.0,108.0,289.0
90,5,1346.0,475.0,58.0,182.0
90,3,111.0,489.0,85.0,253.0
90,8,1322.0,483.0,55.0,180.0
91,7,1668.0,234.0,208.0,629.0
91,0,1413.0,316.0,223.0,545.0
91,9,970.0,308.0,213.0,471.0
91,10,462.0,435.0,116.0,284.0
91,2,6.0,454.0,108.0,294.0
91,1,321.0,470.0,76.0,237.0
91,3,110.0,492.0,86.0,251.0
91,5,1346.0,476.0,60.0,183.0
91,8,1320.0,486.0,56.0,177.0
92,7,1663.0,244.0,210.0,625.0
92,9,973.0,320.0,225.0,454.0
92,0,1408.0,312.0,230.0,548.0
92,10,464.0,435.0,109.0,282.0
92,1,322.0,469.0,76.0,233.0
92,2,6.0,460.0,109.0,289.0
92,3,110.0,494.0,87.0,249.0
92,5,1336.0,476.0,54.0,187.0
93,7,1652.0,248.0,212.0,621.0
93,0,1404.0,314.0,233.0,545.0
93,10,466.0,428.0,104.0,292.0
93,9,986.0,323.0,222.0,453.0
93,1,326.0,469.0,82.0,239.0
93,3,109.0,499.0,86.0,244.0
93,2,13.0,493.0,101.0,255.0
93,5,1344.0,473.0,56.0,188.0
94,7,1642.0,251.0,218.0,613.0
94,10,467.0,430.0,106.0,288.0
94,0,1399.0,315.0,232.0,542.0
94,9,999.0,327.0,212.0,449.0
94,1,330.0,469.0,77.0,242.0
94,3,111.0,505.0,85.0,239.0
95,0,1638.0,248.0,221.0,626.0
95,9,1013.0,332.0,202.0,434.0
95,10,471.0,439.0,100.0,269.0
95,7,1392.0,322.0,231.0,534.0
95,1,330.0,470.0,82.0,238.0
95,3,111.0,497.0,86.0,247.0
95,5,1339.0,460.0,51.0,203.0
96,0,1633.0,245.0,220.0,636.0
96,10,471.0,428.0,96.0,285.0
96,9,1028.0,328.0,198.0,433.0
96,7,1386.0,316.0,214.0,546.0
96,1,331.0,461.0,92.0,250.0
96,5,1338.0,459.0,52.0,204.0
96,3,111.0,511.0,85.0,233.0
97,0,1629.0,245.0,224.0,635.0
97,10,473.0,426.0,95.0,288.0
97,9,1036.0,322.0,194.0,435.0
97,7,1385.0,317.0,217.0,544.0
97,1,333.0,464.0,86.0,250.0
97,3,111.0,521.0,84.0,223.0
97,5,1339.0,454.0,60.0,204.0
98,0,1621.0,234.0,223.0,647.0
98,10,473.0,424.0,98.0,287.0
98,7,1381.0,312.0,218.0,558.0
98,9,1049.0,318.0,176.0,437.0
98,1,336.0,453.0,90.0,253.0
98,3,111.0,511.0,85.0,233.0
98,5,1341.0,458.0,56.0,199.0
99,0,1617.0,227.0,224.0,656.0
99,10,470.0,426.0,100.0,284.0
99,7,1373.0,309.0,222.0,564.0
99,9,1064.0,316.0,154.0,439.0
99,1,336.0,448.0,91.0,260.0
99,3,111.0,517.0,84.0,227.0
99,5,1340.0,458.0,56.0,200.0
100,0,1614.0,229.0,224.0,655.0
100,10,470.0,425.0,101.0,285.0
100,7,1368.0,296.0,217.0,579.0
100,1,338.0,450.0,92.0,261.0
100,9,1076.0,318.0,146.0,436.0
100,3,111.0,510.0,86.0,234.0
100,5,1339.0,456.0,60.0,203.0
101,0,1604.0,225.0,228.0,655.0
101,8,470.0,425.0,102.0,287.0
101,9,1086.0,317.0,149.0,438.0
101,5,1366.0,304.0,227.0,575.0
101,1,335.0,442.0,98.0,271.0
101,3,111.0,516.0,85.0,229.0
102,0,1597.0,222.0,230.0,658.0
102,10,469.0,425.0,103.0,286.0
102,9,1091.0,313.0,161.0,438.0
102,5,1354.0,316.0,234.0,565.0
102,1,337.0,443.0,92.0,268.0
102,3,112.0,516.0,84.0,229.0
103,0,1588.0,227.0,231.0,654.0
103,10,470.0,424.0,103.0,291.0
103,9,1099.0,320.0,187.0,430.0
103,5,1349.0,321.0,230.0,566.0
103,1,335.0,439.0,94.0,272.0
103,3,112.0,525.0,83.0,219.0
104,0,1581.0,225.0,232.0,658.0
104,10,469.0,425.0,105.0,290.0
104,9,1106.0,328.0,197.0,416.0
104,5,1342.0,327.0,224.0,570.0
104,1,335.0,442.0,97.0,270.0
104,3,111.0,512.0,85.0,234.0
105,0,1576.0,223.0,232.0,665.0
105,10,468.0,425.0,106.0,291.0
105,5,1344.0,321.0,211.0,579.0
105,9,1112.0,330.0,195.0,414.0
105,1,336.0,437.0,96.0,280.0
105,3,113.0,523.0,82.0,222.0
106,0,1573.0,218.0,224.0,681.0
